# VMEC S, ne (m^-3), nD (m^-3), nT (m^-3), nHe (m^-3), Te (eV), TD (eV), TT (eV), THe (eV)
4.000000000000000777e-02 2.341300000000000000e+20 8.954300000000000000e+19 8.954300000000000000e+19 2.752400000000000000e+19 1.758300000000000000e+04 1.684900000000000000e+04 1.684900000000000000e+04 1.684900000000000000e+04
4.839885618405041778e-02 2.327100000000000328e+20 8.942300000000000000e+19 8.942300000000000000e+19 2.693000000000000000e+19 1.721900000000000000e+04 1.647700000000000000e+04 1.647700000000000000e+04 1.647700000000000000e+04
5.760062390498447288e-02 2.311600000000000000e+20 8.928300000000000000e+19 8.928300000000000000e+19 2.629400000000000000e+19 1.682700000000000000e+04 1.607999999999999818e+04 1.607999999999999818e+04 1.607999999999999818e+04
6.759932410645325129e-02 2.294700000000000328e+20 8.911300000000000000e+19 8.911300000000000000e+19 2.562000000000000000e+19 1.640900000000000000e+04 1.565900000000000000e+04 1.565900000000000000e+04 1.565900000000000000e+04
7.839781635367282231e-02 2.276600000000000328e+20 8.891800000000000000e+19 8.891800000000000000e+19 2.491200000000000000e+19 1.596700000000000000e+04 1.521800000000000000e+04 1.521800000000000000e+04 1.521800000000000000e+04
9.000000000000002442e-02 2.257100000000000000e+20 8.868300000000000000e+19 8.868300000000000000e+19 2.417400000000000000e+19 1.550400000000000000e+04 1.475900000000000000e+04 1.475900000000000000e+04 1.475900000000000000e+04
1.023983362646379430e-01 2.236400000000000328e+20 8.841300000000000000e+19 8.841300000000000000e+19 2.340900000000000000e+19 1.502200000000000000e+04 1.428500000000000000e+04 1.428500000000000000e+04 1.428500000000000000e+04
1.155964645750267028e-01 2.214400000000000000e+20 8.809800000000000000e+19 8.809800000000000000e+19 2.262200000000000000e+19 1.452400000000000000e+04 1.379700000000000000e+04 1.379700000000000000e+04 1.379700000000000000e+04
1.295990641467470450e-01 2.191000000000000000e+20 8.773300000000000000e+19 8.773300000000000000e+19 2.181500000000000000e+19 1.401400000000000000e+04 1.329800000000000000e+04 1.329800000000000000e+04 1.329800000000000000e+04
1.443970364745540969e-01 2.166000000000000000e+20 8.731300000000000000e+19 8.731300000000000000e+19 2.098800000000000000e+19 1.349700000000000000e+04 1.279200000000000000e+04 1.279200000000000000e+04 1.279200000000000000e+04
1.600000000000000311e-01 2.139300000000000000e+20 8.682800000000000000e+19 8.682800000000000000e+19 2.013900000000000000e+19 1.298500000000000000e+04 1.228200000000000000e+04 1.228200000000000000e+04 1.228200000000000000e+04
1.763978163452254444e-01 2.111000000000000328e+20 8.627300000000000000e+19 8.627300000000000000e+19 1.927800000000000000e+19 1.250400000000000000e+04 1.178100000000000000e+04 1.178100000000000000e+04 1.178100000000000000e+04
1.935954247362016711e-01 2.087300000000000000e+20 8.563800000000000000e+19 8.563800000000000000e+19 1.872500000000000000e+19 1.214900000000000000e+04 1.142900000000000000e+04 1.142900000000000000e+04 1.142900000000000000e+04
2.115988041870407732e-01 2.060700000000000328e+20 8.491400000000000000e+19 8.491400000000000000e+19 1.812300000000000000e+19 1.183100000000000000e+04 1.116100000000000000e+04 1.116100000000000000e+04 1.116100000000000000e+04
2.303962565954353614e-01 2.031000000000000000e+20 8.409900000000000000e+19 8.409900000000000000e+19 1.744999999999999795e+19 1.149200000000000000e+04 1.085900000000000000e+04 1.085900000000000000e+04 1.085900000000000000e+04
2.499935010495807908e-01 1.998000000000000000e+20 8.317400000000000000e+19 8.317400000000000000e+19 1.672500000000000000e+19 1.113100000000000000e+04 1.053400000000000000e+04 1.053400000000000000e+04 1.053400000000000000e+04
2.703972964258130052e-01 1.961600000000000000e+20 8.213400000000000000e+19 8.213400000000000000e+19 1.594900000000000000e+19 1.074700000000000000e+04 1.018700000000000000e+04 1.018700000000000000e+04 1.018700000000000000e+04
2.915943848973767683e-01 1.921900000000000000e+20 8.097400000000000000e+19 8.097400000000000000e+19 1.512300000000000000e+19 1.034200000000000000e+04 9.818899999999999636e+03 9.818899999999999636e+03 9.818899999999999636e+03
3.135985442273345747e-01 1.878600000000000000e+20 7.967400000000000000e+19 7.967400000000000000e+19 1.425400000000000000e+19 9.917199999999998909e+03 9.431100000000000364e+03 9.431100000000000364e+03 9.431100000000000364e+03
3.363954767163166437e-01 1.831700000000000000e+20 7.823400000000000000e+19 7.823400000000000000e+19 1.334900000000000000e+19 9.474600000000000364e+03 9.026300000000001091e+03 9.026300000000001091e+03 9.026300000000001091e+03
3.599922012510495262e-01 1.781100000000000000e+20 7.663900000000000000e+19 7.663900000000000000e+19 1.241700000000000000e+19 9.018000000000000000e+03 8.607500000000000000e+03 8.607500000000000000e+03 8.607500000000000000e+03
3.843967765064004727e-01 1.727100000000000000e+20 7.488400000000000000e+19 7.488400000000000000e+19 1.147000000000000000e+19 8.551000000000000000e+03 8.177899999999999636e+03 8.177899999999999636e+03 8.177899999999999636e+03
4.095933450585517721e-01 1.669700000000000000e+20 7.296399999999999181e+19 7.296399999999999181e+19 1.051900000000000000e+19 8.077600000000000364e+03 7.740800000000000182e+03 7.740800000000000182e+03 7.740800000000000182e+03
4.355639703297735088e-01 1.608800000000000000e+20 7.086400000000000819e+19 7.086400000000000819e+19 9.575300000000000000e+18 7.602100000000000364e+03 7.299599999999999454e+03 7.299599999999999454e+03 7.299599999999999454e+03
4.623858583001068112e-01 1.544800000000000000e+20 6.858900000000000000e+19 6.858900000000000000e+19 8.649999999999998976e+18 7.128300000000000182e+03 6.857700000000000728e+03 6.857700000000000728e+03 6.857700000000000728e+03
4.900090986319554642e-01 1.477600000000000000e+20 6.612900000000000819e+19 6.612900000000000819e+19 7.749900000000000000e+18 6.659000000000000000e+03 6.418100000000000364e+03 6.418100000000000364e+03 6.418100000000000364e+03
5.184336913253199119e-01 1.407400000000000000e+20 6.348899999999999181e+19 6.348899999999999181e+19 6.881700000000000000e+18 6.196199999999999818e+03 5.983199999999999818e+03 5.983199999999999818e+03 5.983199999999999818e+03
5.475634502752029231e-01 1.334300000000000000e+20 6.066399999999999181e+19 6.066399999999999181e+19 6.052300000000000000e+18 5.741699999999999818e+03 5.554899999999999636e+03 5.554899999999999636e+03 5.554899999999999636e+03
5.775881458982163874e-01 1.258800000000000000e+20 5.766900000000000000e+19 5.766900000000000000e+19 5.268700000000000000e+18 5.296400000000000546e+03 5.133699999999999818e+03 5.133699999999999818e+03 5.133699999999999818e+03
6.084141938827453133e-01 1.180800000000000000e+20 5.450400000000000000e+19 5.450400000000000000e+19 4.536599999999999488e+18 4.861000000000000000e+03 4.720100000000000364e+03 4.720100000000000364e+03 4.720100000000000364e+03
6.400415942287899229e-01 1.101000000000000000e+20 5.119000000000000000e+19 5.119000000000000000e+19 3.860199999999999488e+18 4.435500000000000000e+03 4.313900000000000546e+03 4.313900000000000546e+03 4.313900000000000546e+03
6.723637621052080959e-01 1.019700000000000000e+20 4.774300000000000000e+19 4.774300000000000000e+19 3.241299999999999488e+18 4.019700000000000273e+03 3.914500000000000000e+03 3.914500000000000000e+03 3.914500000000000000e+03
7.055912653809017776e-01 9.373800000000000000e+19 4.418900000000000000e+19 4.418900000000000000e+19 2.679700000000000000e+18 3.613300000000000182e+03 3.522000000000000000e+03 3.522000000000000000e+03 3.522000000000000000e+03
7.396201210181109209e-01 8.547000000000000000e+19 4.056100000000000000e+19 4.056100000000000000e+19 2.173700000000000000e+18 3.215599999999999909e+03 3.135800000000000182e+03 3.135800000000000182e+03 3.135800000000000182e+03
7.743359472529306453e-01 7.723800000000000000e+19 3.689800000000000000e+19 3.689800000000000000e+19 1.720800000000000000e+18 2.825599999999999909e+03 2.755000000000000000e+03 2.755000000000000000e+03 2.755000000000000000e+03
8.099649058197890827e-01 6.913800000000000000e+19 3.325000000000000000e+19 3.325000000000000000e+19 1.319000000000000000e+18 2.442400000000000091e+03 2.379100000000000364e+03 2.379100000000000364e+03 2.379100000000000364e+03
8.463952167481630928e-01 6.128500000000000000e+19 2.967500000000000000e+19 2.967500000000000000e+19 9.670099999999998720e+17 2.065000000000000000e+03 2.008700000000000045e+03 2.008700000000000045e+03 2.008700000000000045e+03
8.836268800380524535e-01 5.381600000000000000e+19 2.624500000000000000e+19 2.624500000000000000e+19 6.633500000000000000e+17 1.692299999999999955e+03 1.643899999999999864e+03 1.643899999999999864e+03 1.643899999999999864e+03
9.215351151994073398e-01 4.688500000000000000e+19 2.303800000000000000e+19 2.303800000000000000e+19 4.042800000000000000e+17 1.323199999999999818e+03 1.284099999999999909e+03 1.284099999999999909e+03 1.284099999999999909e+03
9.603668814189459946e-01 4.067600000000000000e+19 2.015300000000000000e+19 2.015300000000000000e+19 1.848800000000000000e+17 9.567000000000000455e+02 9.278199999999999363e+02 9.278199999999999363e+02 9.278199999999999363e+02
1.000000000000000000e+00 3.540000000000000000e+19 1.770000000000000000e+19 1.770000000000000000e+19 1.401400000000000000e+14 5.917200000000000273e+02 5.736799999999999500e+02 5.736799999999999500e+02 5.736799999999999500e+02
